"Artist","Track","streams","Lookup","id","artist_id","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","time_signature","explicit","song_popularity","album_name","album_id","cluster"
"The 1975","If You're Too Shy (Let Me Know) - Edit",179,"The%201975%20If%20Youre%20Too%20Shy%20(Let%20Me%20Know)%20-%20Edit%20%20","3iEqGBZ2wcpVzhiAcwXVC6","3mIj9lX2MWuHmhNCA7LSCW",0.651,0.806,"2",-4.842,"1",0.0311,0.00399,0.00455,0.0927,0.386,125.641,239877,"4",FALSE,56,"If You’re Too Shy (Let Me Know)","3yP8qjvxER61axf20pFfAP","8: Anthem Songs"
"The 1975","It's Not Living (If It's Not With You)",83,"The%201975%20Its%20Not%20Living%20(If%20Its%20Not%20With%20You)%20%20","3TgMcrV32NUKjEG2ujn9eh","3mIj9lX2MWuHmhNCA7LSCW",0.618,0.837,"1",-5.338,"1",0.0304,0.000254,0.000378,0.0618,0.526,121.227,248336,"4",FALSE,78,"A Brief Inquiry Into Online Relationships","6PWXKiakqhI17mTYM4y6oY","8: Anthem Songs"
"The 1975","Me & You Together Song",108,"The%201975%20Me%20&%20You%20Together%20Song%20%20","6SrvijeageGUiFu9iCDdmM","3mIj9lX2MWuHmhNCA7LSCW",0.201,0.765,"9",-5.33,"1",0.0359,0.00000166,0.00039,0.314,0.385,105.661,207223,"4",TRUE,64,"Notes On A Conditional Form","0o5xjCboti8vXhdoUG9LYi","6: Energy Pop"
"The 1975","Sex",99,"The%201975%20Sex%20%20","0wIFAHbaUucA8mog7Y2IDD","3mIj9lX2MWuHmhNCA7LSCW",0.403,0.971,"2",-4.159,"1",0.112,0.0000135,0.0000222,0.488,0.184,148.324,206987,"4",TRUE,59,"The 1975","33ZqJmmqFE8Z7Ak1Lxbnfb","5: Live Songs"
"The 1975","Somebody Else",6,"The%201975%20Somebody%20Else%20%20","5hc71nKsUgtwQ3z52KEKQk","3mIj9lX2MWuHmhNCA7LSCW",0.61,0.788,"0",-5.724,"1",0.0585,0.195,0.0142,0.153,0.472,101.045,347520,"4",TRUE,74,"I like it when you sleep, for you are so beautiful yet so unaware of it","1JFmNyVPdBF1ECvv4fhpW4","8: Anthem Songs"
"The 1975","The Sound",62,"The%201975%20The%20Sound%20%20","316r1KLN0bcmpr7TZcMCXT","3mIj9lX2MWuHmhNCA7LSCW",0.646,0.938,"0",-4.735,"1",0.0754,0.0875,0.00000652,0.447,0.545,120.708,248880,"4",FALSE,65,"I like it when you sleep, for you are so beautiful yet so unaware of it","1JFmNyVPdBF1ECvv4fhpW4","5: Live Songs"
"The Aces","Daydream",33,"The%20Aces%20Daydream%20%20","26ZCR1Zd74fvBJvH1o1rbx","2AmfMGi3WZMxqFDHissIAe",0.696,0.798,"4",-5.541,"1",0.0578,0.0862,0,0.384,0.817,107.018,150793,"4",FALSE,56,"Under My Influence","0KPgrwFMQKpRaBcmeLg1Rw","5: Live Songs"
"The Aces","I've Loved You For So Long",20,"The%20Aces%20Ive%20Loved%20You%20For%20So%20Long%20%20","0j1AlYnUBAiYOuVBDwCT20","2AmfMGi3WZMxqFDHissIAe",0.589,0.71,"6",-6.29,"0",0.0372,0.000333,0.0124,0.108,0.308,110.939,176424,"4",FALSE,61,"I've Loved You For So Long","1d4SG4S7oEKwHcPCyQsC2J","8: Anthem Songs"
"The All-American Rejects","Gives You Hell",9,"The%20All-American%20Rejects%20Gives%20You%20Hell%20%20","6ihL9TjfRjadfEePzXXyVF","3vAaWhdBR38Q02ohXqaNHT",0.718,0.691,"4",-6.44,"1",0.0387,0.0159,0,0.0627,0.552,100.008,213107,"4",FALSE,73,"When The World Comes Down","3BCMpDOcQlbCZpf5vnTadZ","8: Anthem Songs"
"The B-52's","Love Shack",46,"The%20B-52s%20Love%20Shack%20%20","4W4wYHtsrgDiivRASVOINL","3gdbcIdNypBsYNu3iiCjtN",0.701,0.803,"5",-6.786,"0",0.0545,0.0544,0.00000154,0.7,0.903,133.608,320680,"4",FALSE,73,"Cosmic Thing","5BAzAODqIwttjj7wxmlNMS","5: Live Songs"
"The Band CAMINO","1 Last Cigarette",48,"The%20Band%20CAMINO%201%20Last%20Cigarette%20%20","1nonPxrZoz42XGsKtLo3mg","6d4jrmreCmsenscuieJERc",0.578,0.952,"0",-3.622,"1",0.0567,0.00566,0.000249,0.189,0.686,140.097,185832,"4",FALSE,57,"The Band CAMINO","1N5ZRHDLAv92FHZ4fRYhCi","7: Dance Songs"
"The Band CAMINO","Break Me",147,"The%20Band%20CAMINO%20Break%20Me%20%20","4ShsFO3C52rc2qHAvbKqo9","6d4jrmreCmsenscuieJERc",0.448,0.898,"7",-3.687,"1",0.0421,0.000627,0,0.292,0.729,73.122,170398,"4",FALSE,45,"tryhard","6rbqqMTScIBxRBlM7DayP1","8: Anthem Songs"
"The Band CAMINO","Daphne Blue",63,"The%20Band%20CAMINO%20Daphne%20Blue%20%20","2FhJvFKyZng57iVQmFayVw","6d4jrmreCmsenscuieJERc",0.567,0.925,"1",-2.775,"0",0.0906,0.00239,0.0054,0.348,0.704,118.006,182840,"4",FALSE,56,"tryhard","6rbqqMTScIBxRBlM7DayP1","5: Live Songs"
"The Band CAMINO","Farsighted",5,"The%20Band%20CAMINO%20Farsighted%20%20","1F4f9YO3at5eKrEQrITBa8","6d4jrmreCmsenscuieJERc",0.4,0.907,"2",-3.525,"1",0.0598,0.000179,0.000166,0.331,0.622,174.64,191720,"4",FALSE,47,"tryhard","6rbqqMTScIBxRBlM7DayP1","6: Energy Pop"
"The Band CAMINO","Haunted",5,"The%20Band%20CAMINO%20Haunted%20%20","4yT3UMHdi1p0xkmLuwOu6f","6d4jrmreCmsenscuieJERc",0.464,0.921,"4",-3.539,"1",0.0677,0.00654,0,0.127,0.461,144.127,263285,"4",FALSE,51,"tryhard","6rbqqMTScIBxRBlM7DayP1","6: Energy Pop"
"The Band CAMINO","Honest",31,"The%20Band%20CAMINO%20Honest%20%20","7LnHRFNlStUPe0tAxR7GV0","6d4jrmreCmsenscuieJERc",0.528,0.911,"10",-2.702,"0",0.0638,0.00126,0,0.176,0.757,93.068,200958,"4",FALSE,48,"tryhard","6rbqqMTScIBxRBlM7DayP1","7: Dance Songs"
"The Band CAMINO","Hush Hush",48,"The%20Band%20CAMINO%20Hush%20Hush%20%20","3ePeWP6f8ccQtF7wayoNrD","6d4jrmreCmsenscuieJERc",0.559,0.949,"7",-3.637,"1",0.118,0.00151,0.00000554,0.134,0.764,104.014,177920,"4",FALSE,53,"tryhard","6rbqqMTScIBxRBlM7DayP1","7: Dance Songs"
"The Band CAMINO","I Think I Like You",190,"The%20Band%20CAMINO%20I%20Think%20I%20Like%20You%20%20","6yOxL1xfPkv9Z9zvpNrMDU","6d4jrmreCmsenscuieJERc",0.806,0.567,"11",-5.656,"0",0.0425,0.00438,0,0.0427,0.644,120.02,182658,"4",TRUE,63,"The Band CAMINO","1N5ZRHDLAv92FHZ4fRYhCi","7: Dance Songs"
"The Band CAMINO","Know It All",41,"The%20Band%20CAMINO%20Know%20It%20All%20%20","7hsZwe97Ig2vGNGgnLPAqw","6d4jrmreCmsenscuieJERc",0.622,0.838,"11",-5.168,"1",0.0593,0.0284,0.0000016,0.0807,0.868,144.026,181183,"4",FALSE,52,"The Band CAMINO","1N5ZRHDLAv92FHZ4fRYhCi","7: Dance Songs"
"The Band CAMINO","See Through",198,"The%20Band%20CAMINO%20See%20Through%20%20","1pJzl0YsxaWj6BbPs1mUuQ","6d4jrmreCmsenscuieJERc",0.577,0.811,"2",-5.123,"1",0.075,0.0394,0,0.11,0.666,92.002,181421,"4",FALSE,62,"tryhard","6rbqqMTScIBxRBlM7DayP1","7: Dance Songs"
"The Band CAMINO","Song About You",42,"The%20Band%20CAMINO%20Song%20About%20You%20%20","48f7LOHWir3VQoO06yoc95","6d4jrmreCmsenscuieJERc",0.617,0.801,"8",-5.766,"1",0.0336,0.0254,0.00000207,0.105,0.426,119.003,158948,"4",FALSE,60,"The Band CAMINO","1N5ZRHDLAv92FHZ4fRYhCi","8: Anthem Songs"
"The Band CAMINO","Told You So",74,"The%20Band%20CAMINO%20Told%20You%20So%20%20","0xfMFT9G8Ekk7CEYtVabIm","6d4jrmreCmsenscuieJERc",0.462,0.979,"1",-4.255,"0",0.0664,0.000899,0.0000083,0.33,0.542,173.957,171323,"4",FALSE,62,"Told You So","3nHIAlyLTzvncWhTwE5TcY","6: Energy Pop"
"The Band CAMINO","Underneath My Skin",79,"The%20Band%20CAMINO%20Underneath%20My%20Skin%20%20","239RFmkTfBL2VmExbgkuBm","6d4jrmreCmsenscuieJERc",0.58,0.943,"9",-4.82,"1",0.0419,0.0034,0.0000751,0.224,0.662,104.025,193408,"4",TRUE,50,"The Band CAMINO","1N5ZRHDLAv92FHZ4fRYhCi","7: Dance Songs"
"The Band CAMINO","What Am I Missing?",50,"The%20Band%20CAMINO%20What%20Am%20I%20Missing?%20%20","1UhP3hxXqqKwrOedzSKFfE","6d4jrmreCmsenscuieJERc",0.694,0.714,"5",-6.771,"0",0.0914,0.0138,0,0.0821,0.799,127.005,172715,"4",FALSE,67,"What Am I Missing?","4fYbhT0Rz9HTWM2u5XoxDg","7: Dance Songs"
"The Band CAMINO","What I Want",141,"The%20Band%20CAMINO%20What%20I%20Want%20%20","57As4lhkpp6tB422daefKK","6d4jrmreCmsenscuieJERc",0.359,0.951,"4",-3.126,"1",0.0637,0.000362,0.0000375,0.283,0.333,159.023,230793,"3",FALSE,51,"tryhard","6rbqqMTScIBxRBlM7DayP1","6: Energy Pop"
"The Bangles","Eternal Flame",15,"The%20Bangles%20Eternal%20Flame%20%20","4xiaE15ARCs5CVPA6J8gmC","51l0uqRxGaczYr4271pVIC",0.521,0.233,"7",-13.683,"1",0.0254,0.635,0,0.245,0.4,78.93,235667,"3",FALSE,58,"Everything","6Zryl3gseZcPOYq3KnPXf9","2. ""The Feels"""
"The Bangles","Hazy Shade of Winter",46,"The%20Bangles%20Hazy%20Shade%20of%20Winter%20%20","7EmsauPLjAy9XMNELaHBZa","51l0uqRxGaczYr4271pVIC",0.497,0.805,"5",-9.089,"0",0.0463,0.0183,0,0.0918,0.479,75.251,167133,"4",FALSE,51,"Greatest Hits","0ZlP1vdxHVY3ubsPgFudOV","8: Anthem Songs"
"The Bangles","Manic Monday",10,"The%20Bangles%20Manic%20Monday%20%20","00vYs0qZA40Z8AAaN7xmMO","51l0uqRxGaczYr4271pVIC",0.685,0.594,"2",-10.906,"1",0.0289,0.294,0.00000369,0.358,0.853,121.761,184160,"4",FALSE,62,"Different Light (Expanded Edition)","7qEP3i0f0zfk6JUFW3SyeN","7: Dance Songs"
"The Bangles","Walk Like an Egyptian",22,"The%20Bangles%20Walk%20Like%20an%20Egyptian%20%20","5L6HNuXN71bfeuKXYtRasF","51l0uqRxGaczYr4271pVIC",0.711,0.833,"11",-12.756,"1",0.0851,0.0144,0.00000346,0.303,0.756,103.153,203227,"4",FALSE,59,"Different Light (Expanded Edition)","7qEP3i0f0zfk6JUFW3SyeN","7: Dance Songs"
"The Barden Bellas","Bellas Finals: Price Tag/Don't You (Forget About Me)/Give Me Everything/Just The Way You Are/Party In The U.S.A./Turn The Beat Around",35,"The%20Barden%20Bellas%20Bellas%20Finals","07o54snAilKYHsW8bGFe9x","2BaKphge9AdjZIxQqv7WoQ",0.486,0.694,"0",-5.8,"1",0.141,0.574,0,0.125,0.248,109.41,216413,"4",FALSE,58,"Ultimate Pitch Perfect (Original Motion Picture Soundtrack)","3C81mDhWllB5q56pfvik3U","4: Sad Bops"
"The Barden Bellas","Bellas Regionals: The Sign/Eternal Flame/Turn The Beat Around",34,"The%20Barden%20Bellas%20Bellas%20Regionals","4dRmnxr8X1r2Kn97tJm7oQ","2BaKphge9AdjZIxQqv7WoQ",0.464,0.292,"7",-6.497,"1",0.0351,0.867,0,0.276,0.534,128.019,160040,"4",FALSE,52,"Ultimate Pitch Perfect (Original Motion Picture Soundtrack)","3C81mDhWllB5q56pfvik3U","4: Sad Bops"
"The Barden Bellas","Cups (When I'm Gone) - Campfire Version",25,"The%20Barden%20Bellas%20Cups","40Et6sz0kPepkCcas9YxR8","2BaKphge9AdjZIxQqv7WoQ",0.57,0.0964,"0",-12.437,"1",0.31,0.796,0,0.0711,0.408,112.902,45720,"1",FALSE,46,"Pitch Perfect 2 - Special Edition (Original Motion Picture Soundtrack)","2ZeHAc9olOJ70wqPjHXhZE","3: ""Speak"" Pop"
"The Barden Bellas","Party In The U.S.A.",8,"The%20Barden%20Bellas%20Party%20In%20The%20U.S.A.%20%20","7c2KF18pPpaN8Hy5MiNNWs","2BaKphge9AdjZIxQqv7WoQ",0.532,0.362,"10",-8.664,"0",0.133,0.845,0,0.183,0.567,97.571,62613,"4",FALSE,53,"Ultimate Pitch Perfect (Original Motion Picture Soundtrack)","3C81mDhWllB5q56pfvik3U","4: Sad Bops"
"The Barden Bellas","Pool Mashup: Just The Way You Are/Just A Dream",7,"The%20Barden%20Bellas%20Pool","2BFWptzKzwH3pY5Rqvy1Wm","2BaKphge9AdjZIxQqv7WoQ",0.552,0.301,"6",-7.28,"1",0.033,0.916,0.0000564,0.0712,0.642,110.257,98933,"4",FALSE,56,"Ultimate Pitch Perfect (Original Motion Picture Soundtrack)","3C81mDhWllB5q56pfvik3U","4: Sad Bops"
"The Bettys","Ready for the Bettys",18,"The%20Bettys%20Ready%20for%20the%20Bettys%20%20","4idRRwlqWgLtzPnxh7jp5c","5Fp1YNO1UGetnTEvlpFJTr",0.681,0.755,"6",-3.561,"1",0.0777,0.00479,0,0.113,0.356,160.792,61373,"4",FALSE,38,"Phineas and Ferb","1mwUxOieg2GvQn4wm5bJR1","6: Energy Pop"
"The Black Eyed Peas","I Gotta Feeling",26,"The%20Black%20Eyed%20Peas%20I%20Gotta%20Feeling%20%20","2H1047e0oMSj10dgp7p2VG","1yxSLGMDHlW21z4YXirZDS",0.744,0.766,"0",-6.375,"1",0.0265,0.0873,0,0.509,0.61,127.966,289133,"4",FALSE,77,"THE E.N.D. (THE ENERGY NEVER DIES)","3lng6RAtdksQ2q02Fk5jaB","5: Live Songs"
"The Black Eyed Peas","Let's Get It Started - Spike Mix",7,"The%20Black%20Eyed%20Peas%20Lets%20Get%20It%20Started%20-%20Spike%20Mix%20%20","4hfIVhq0F0zFUcrbecsYmo","1yxSLGMDHlW21z4YXirZDS",0.783,0.794,"11",-2.231,"0",0.12,0.105,0,0.304,0.805,104.963,217733,"4",FALSE,71,"Elephunk","3eqkfT9f1XyM8GME1gVDrD","7: Dance Songs"
"The Buggles","Video Killed the Radio Star",14,"The%20Buggles%20Video%20Killed%20the%20Radio%20Star%20%20","6t1FIJlZWTQfIZhsGjaulM","057gc1fxmJ2vkctjQJ7Tal",0.675,0.61,"1",-13.811,"1",0.085,0.0852,0.0188,0.159,0.344,131.037,253800,"4",FALSE,66,"The Age Of Plastic","5KKpKvLOS4tCV7cSOwIOWF","8: Anthem Songs"
"The Calling","Wherever You Will Go",5,"The%20Calling%20Wherever%20You%20Will%20Go%20%20","5QpaGzWp0hwB5faV8dkbAz","5aMmmNxw4vgpc5XC6hK0zp",0.558,0.719,"2",-5.113,"1",0.0267,0.0367,0,0.115,0.371,112.027,208600,"4",FALSE,76,"Camino Palmero","2Ir1mtE8K61cCNY5WQyKGV","8: Anthem Songs"
"The Cast","Auld Lang Syne",14,"The%20Cast%20Auld%20Lang%20Syne%20%20","0GuKV0aqoY22YGSUuK8yWf","6EFQEX7EENE1e7KU2d5lVj",0.349,0.0287,"6",-19.44,"1",0.0357,0.969,0.00000846,0.0925,0.342,171.622,252827,"4",FALSE,31,"The Winnowing","3IDZGTsp8Fvz2y0n3ZvDV1","2. ""The Feels"""
"The Chainsmokers","Break Up Every Night",5,"The%20Chainsmokers%20Break%20Up%20Every%20Night%20%20","6cPyTS0Kk2sc4xQwC93kOg","69GGBxA162lTqCwzJG5jLp",0.624,0.806,"1",-5.957,"1",0.0437,0.00411,0,0.0872,0.528,149.999,207520,"4",TRUE,53,"Memories...Do Not Open","4JPguzRps3kuWDD5GS6oXr","6: Energy Pop"
"The Chainsmokers","Closer",206,"The%20Chainsmokers%20Closer%20%20","7BKLCZ1jbUBVqRi2FVlTVw","69GGBxA162lTqCwzJG5jLp",0.748,0.524,"8",-5.599,"1",0.0338,0.414,0,0.111,0.661,95.01,244960,"4",FALSE,86,"Closer","0rSLgV8p5FzfnqlEk4GzxE","7: Dance Songs"
"The Chainsmokers","Do You Mean",163,"The%20Chainsmokers%20Do%20You%20Mean%20%20","5vDCp6yZAikAoJ6NOEEFdp","69GGBxA162lTqCwzJG5jLp",0.356,0.661,"11",-9.818,"1",0.0633,0.129,0,0.114,0.551,99.951,193187,"4",FALSE,55,"World War Joy","01GR4NL5O5CZM51k0aejKD","8: Anthem Songs"
"The Chainsmokers","Don't Let Me Down",610,"The%20Chainsmokers%20Dont%20Let%20Me%20Down%20%20","1i1fxkWeaMmKEB4T7zqbzK","69GGBxA162lTqCwzJG5jLp",0.532,0.869,"11",-5.094,"1",0.172,0.157,0.00508,0.136,0.422,159.803,208373,"4",FALSE,82,"Don't Let Me Down","2SByipSK8eZ2pasaIwwzhf","3: ""Speak"" Pop"
"The Chainsmokers","Don't Let Me Down - Hardwell & Sephyx Remix",12,"The%20Chainsmokers%20Dont%20Let%20Me%20Down%20-%20Hardwell%20&%20Sephyx%20Remix%20%20","1JI70l1lE5IF2tgJm5TnMD","69GGBxA162lTqCwzJG5jLp",0.509,0.897,"8",-3.418,"0",0.0454,0.0861,0.000634,0.0625,0.283,149.864,162440,"4",FALSE,63,"Don't Let Me Down (feat. Daya) [Hardwell & Sephyx Remix]","3oS6pMqcIiHaq3B47mDop5","6: Energy Pop"
"The Chainsmokers","Don't Let Me Down - Illenium Remix",34,"The%20Chainsmokers%20Dont%20Let%20Me%20Down%20-%20Illenium%20Remix%20%20","15BlympuVSfZFROojEMY2M","69GGBxA162lTqCwzJG5jLp",0.428,0.656,"11",-3.712,"1",0.075,0.0751,0.181,0.15,0.355,79.648,218933,"4",FALSE,64,"Don't Let Me Down (Remixes) (feat. Daya)","5yhNY3zM1Vx1oaL3GYTWIZ","8: Anthem Songs"
"The Chainsmokers","High",96,"The%20Chainsmokers%20High%20%20","09AvsbivV1FQBRAEBJh7UL","69GGBxA162lTqCwzJG5jLp",0.601,0.787,"0",-6.178,"1",0.031,0.0492,0,0.142,0.525,134.981,175163,"4",TRUE,72,"So Far So Good","4nZ4dv1XvDE25Lf2MFhOqA","8: Anthem Songs"
"The Chainsmokers","Honest",6,"The%20Chainsmokers%20Honest%20%20","6KjbNLbRjuoa8rEq5yNA6H","69GGBxA162lTqCwzJG5jLp",0.673,0.514,"0",-10.772,"0",0.0465,0.0121,0.000085,0.385,0.312,100.035,208000,"4",FALSE,57,"Memories...Do Not Open","4JPguzRps3kuWDD5GS6oXr","8: Anthem Songs"
"The Chainsmokers","I Hope You Change Your Mind",51,"The%20Chainsmokers%20I%20Hope%20You%20Change%20Your%20Mind%20%20","5fWBKbbsXFSgCpCQ69YhOi","69GGBxA162lTqCwzJG5jLp",0.486,0.73,"2",-7.412,"1",0.0267,0.0115,0.0000011,0.126,0.546,184.038,204174,"4",FALSE,49,"So Far So Good","4nZ4dv1XvDE25Lf2MFhOqA","6: Energy Pop"
"The Chainsmokers","I Love U",16,"The%20Chainsmokers%20I%20Love%20U%20%20","2FqkTu4FhwDWn9hzEaWWCE","69GGBxA162lTqCwzJG5jLp",0.651,0.719,"8",-5.804,"1",0.0318,0.143,0.0000362,0.0948,0.81,103.981,185523,"4",FALSE,65,"So Far So Good","4nZ4dv1XvDE25Lf2MFhOqA","7: Dance Songs"
"The Chainsmokers","If You're Serious",52,"The%20Chainsmokers%20If%20Youre%20Serious%20%20","07DqkQrhTC0HmQWewLnax9","69GGBxA162lTqCwzJG5jLp",0.695,0.752,"11",-8.988,"1",0.0295,0.000702,0.00902,0.101,0.424,111.023,224669,"4",FALSE,52,"So Far So Good","4nZ4dv1XvDE25Lf2MFhOqA","8: Anthem Songs"
"The Chainsmokers","iPad",126,"The%20Chainsmokers%20iPad%20%20","4edHoZerfvMGeLz3ohZit6","69GGBxA162lTqCwzJG5jLp",0.665,0.628,"2",-6.297,"1",0.026,0.00502,0.0000202,0.0947,0.551,121.979,202406,"4",FALSE,66,"So Far So Good","4nZ4dv1XvDE25Lf2MFhOqA","8: Anthem Songs"
"The Chainsmokers","Paris",245,"The%20Chainsmokers%20Paris%20%20","72jbDTw1piOOj770jWNeaG","69GGBxA162lTqCwzJG5jLp",0.653,0.658,"2",-6.428,"1",0.0304,0.0215,0.00000166,0.0939,0.219,99.99,221507,"4",FALSE,77,"Memories...Do Not Open","4JPguzRps3kuWDD5GS6oXr","8: Anthem Songs"
"The Chainsmokers","Paris - FKYA Remix",137,"The%20Chainsmokers%20Paris%20-%20FKYA%20Remix%20%20","40120Gj8DGFiTb4h1ElwF9","69GGBxA162lTqCwzJG5jLp",0.636,0.676,"11",-6.285,"0",0.0279,0.00246,0.0000102,0.12,0.282,100.051,195707,"4",FALSE,40,"Paris (Remixes)","0UQImHE9yd0s8ieOeIMwKo","8: Anthem Songs"
"The Chainsmokers","Side Effects",357,"The%20Chainsmokers%20Side%20Effects%20%20","0bGLvHd0ApdT4t0shCfpzG","69GGBxA162lTqCwzJG5jLp",0.669,0.711,"8",-6.758,"1",0.033,0.00217,0,0.466,0.544,110.01,172747,"4",FALSE,59,"Sick Boy","6ZvDJs17O3woQirttKRYCG","5: Live Songs"
"The Chainsmokers","Something Just Like This",96,"The%20Chainsmokers%20Something%20Just%20Like%20This%20%20","6RUKPb4LETWmmr3iAEQktW","69GGBxA162lTqCwzJG5jLp",0.617,0.635,"11",-6.769,"0",0.0317,0.0498,0.0000144,0.164,0.446,103.019,247160,"4",FALSE,87,"Memories...Do Not Open","4JPguzRps3kuWDD5GS6oXr","8: Anthem Songs"
"The Chainsmokers","Takeaway - Pilton Remix",41,"The%20Chainsmokers%20Takeaway%20-%20Pilton%20Remix%20%20","4xkm03zMAQXHc0QHl0V2Rm","69GGBxA162lTqCwzJG5jLp",0.515,0.696,"3",-7.323,"1",0.034,0.136,0,0.238,0.528,99.985,213253,"4",FALSE,57,"Takeaway (feat. Lennon Stella) [Remixes]","27GXIwtv7WOQIqpUdrPA3g","8: Anthem Songs"
"The Chainsmokers","Takeaway (with ILLENIUM & Lennon Stella)",341,"The%20Chainsmokers%20Takeaway","3g0mEQx3NTanacLseoP0Gw","69GGBxA162lTqCwzJG5jLp",0.528,0.511,"3",-8.144,"1",0.0324,0.126,0,0.101,0.351,100.1,209880,"4",FALSE,75,"World War Joy","01GR4NL5O5CZM51k0aejKD","8: Anthem Songs"
"The Chainsmokers","This Feeling",59,"The%20Chainsmokers%20This%20Feeling%20%20","4NBTZtAt1F13VvlSKe6KTl","69GGBxA162lTqCwzJG5jLp",0.575,0.571,"1",-7.906,"1",0.0439,0.0558,0,0.0912,0.449,105.049,197947,"4",FALSE,74,"Sick Boy","6ZvDJs17O3woQirttKRYCG","8: Anthem Songs"
"The Cranberries","Zombie",17,"The%20Cranberries%20Zombie%20%20","7EZC6E7UjZe63f1jRmkWxt","7t0rwkOPGlDPEhaOcVtOt9",0.309,0.649,"7",-8.994,"1",0.035,0.0158,0.00591,0.367,0.312,166.915,306440,"4",FALSE,84,"No Need To Argue (The Complete Sessions 1994-1995)","1Bwo9JkbVwxGyvtQNMRK21","6: Energy Pop"
"The Disney Afternoon Studio Chorus","Chip 'N' Dale's Rescue Rangers Theme Song - From Chip 'n' Dale's Rescue Rangers",13,"The%20Disney%20Afternoon%20Studio%20Chorus%20Chip%20N%20Dales%20Rescue%20Rangers","4dh4RRWKs7cbaWv9yFxULq","0kzp6Ezum8UhblfmLkcyPq",0.686,0.72,"3",-12.845,"1",0.0483,0.137,0,0.233,0.868,142.626,219413,"4",FALSE,42,"The Disney Afternoon","0sKZZI3UI2foLkTaiWupSI","7: Dance Songs"
"The Disney Afternoon Studio Chorus","Duck Tales Theme - From Duck Tales",11,"The%20Disney%20Afternoon%20Studio%20Chorus%20Duck%20Tales","5pRpPmMdvAM0sHInhqRZXl","0kzp6Ezum8UhblfmLkcyPq",0.708,0.492,"6",-13.002,"0",0.101,0.231,0,0.0821,0.861,174.778,173680,"4",FALSE,50,"The Disney Afternoon","0sKZZI3UI2foLkTaiWupSI","7: Dance Songs"
"The Emotions","Best of My Love",14,"The%20Emotions%20Best%20of%20My%20Love%20%20","2M2WJ7gBlcKNxdhyfPp9zY","64CuUOOirKmdAYLQSfaOyr",0.784,0.713,"0",-6.865,"1",0.0339,0.447,0.14,0.0904,0.97,115.443,220560,"4",FALSE,73,"Rejoice","7iJCy3T66FJmXT7LGVd3QA","7: Dance Songs"
"The Fray","Break Your Plans",7,"The%20Fray%20Break%20Your%20Plans%20%20","6eqapEKyzvzux3ARXDJ9k0","0zOcE3mg9nS6l3yxt1Y0bK",0.611,0.658,"0",-6.902,"1",0.0316,0.00933,0.0000268,0.12,0.102,136.967,227160,"4",FALSE,40,"Helios","4Z1kH6bfeeMYtCuhnR4vEr","8: Anthem Songs"
"The Fray","You Found Me",10,"The%20Fray%20You%20Found%20Me%20%20","4IoYz8XqqdowINzfRrFnhi","0zOcE3mg9nS6l3yxt1Y0bK",0.338,0.803,"8",-5.412,"0",0.0413,0.0187,0,0.136,0.4,151.994,241853,"4",FALSE,75,"The Fray","3ibdlhMmbFPMYoWvwHCzI3","6: Energy Pop"
"The Go-Go's","Our Lips Are Sealed",5,"The%20Go-Gos%20Our%20Lips%20Are%20Sealed%20%20","1GVnAD8Iz45rux6EC657Yv","2mG8HHQ9S9kcbjcrb5N1FE",0.608,0.864,"8",-7.101,"1",0.0522,0.0444,0.00000295,0.0341,0.947,131.208,167960,"4",FALSE,65,"Beauty And The Beat","1L4HE00En7eNK74voVZums","7: Dance Songs"
"The Go-Go's","Vacation",87,"The%20Go-Gos%20Vacation%20%20","0oc7YoWV783fGr2GbdcIrz","2mG8HHQ9S9kcbjcrb5N1FE",0.5,0.823,"4",-8.64,"1",0.0264,0.0875,0,0.316,0.88,156.79,179827,"4",FALSE,58,"Vacation","7qSxcMI3rTQaD1oTi1vel0","6: Energy Pop"
"The Go-Go's","We Got the Beat",43,"The%20Go-Gos%20We%20Got%20the%20Beat%20%20","5kz9GDBTX846OXwqWoyKzF","2mG8HHQ9S9kcbjcrb5N1FE",0.587,0.994,"2",-5.61,"1",0.045,0.155,0.0734,0.0319,0.481,151.941,153133,"4",FALSE,63,"Beauty And The Beat","1L4HE00En7eNK74voVZums","6: Energy Pop"
"The Goo Goo Dolls","Iris",8,"The%20Goo%20Goo%20Dolls%20Iris%20%20","6Qyc6fS4DsZjB2mRW9DsQs","2sil8z5kiy4r76CRTXxBCA",0.315,0.715,"11",-8.072,"0",0.0362,0.00125,0.00000797,0.0942,0.497,155.925,289533,"3",FALSE,85,"Dizzy up the Girl","4UMjBXcRqIgMZ1XumU2x5T","6: Energy Pop"
"The Hunna","Never Enough",83,"The%20Hunna%20Never%20Enough%20%20","4O3jsCJp4XxZHYSPiMqiko","7jZycSvTyx0W9poD4PjEIG",0.628,0.764,"1",-4.93,"1",0.0392,0.00138,0.0000286,0.107,0.422,102.991,173600,"4",FALSE,32,"100","4JqtQJR0R6xSJqlmGH31X3","8: Anthem Songs"
"The Ivy","Records",5,"The%20Ivy%20Records%20%20","43HH6e4aReawkNABLWIIkB","6rwEDzogsmiJGMjUsGn8vn",0.666,0.679,"1",-5.262,"1",0.0809,0.0362,0,0.0737,0.723,99.991,148733,"4",FALSE,54,"Look Inside","2o3LMs219hymLVCYtFAo5p","7: Dance Songs"
